,reference,token,lemma
7739,50.7,παραδεδομένης,παραδίδωμι
7740,50.7,ἡμῖν,ἐγώ
7741,50.7,καλῶς,καλός
7742,50.7,καὶ,καί
7743,51.1,δικαίως,
7744,51.1,ὁμοφωνίας,ὁμοφωνία
7745,51.1,καλὸν,καλός
7746,51.1,γὰρ,γάρ
7747,51.1,ἀνθρώπῳ,ἄνθρωπος
7748,51.1,ἐξομολογεῖσθαι,ἐξομολογέομαι
7749,51.1,περὶ,περί
7750,51.1,τῶν,ὁ
7751,51.1,παραπτωμάτων,παράπτωμα
7752,51.1,ἢ,
7753,51.1,σκληρῦναι,σκληρύνω
7754,51.1,τὴν,ὁ
7755,51.1,καρδίαν,
7756,51.1,αὐτοῦ,
7757,51.1,καθὼς,καθώς
7758,51.1,ἐσκληρύνθη,σκληρύνω
7759,51.1,ἡ,ὁ
7760,51.1,καρδία,
7761,51.1,τῶν,ὁ
7762,51.1,στασιαζόντων,στασιάζω
7763,51.1,πρὸς,πρός
7764,51.1,τὸν,ὁ
7765,51.1,θεράποντα,θεράπων
7766,51.1,τοῦ,
7767,51.1,θεοῦ,
7768,51.1,Μωϋσῆν,
7769,51.1,ὧν,ὅς
7770,51.1,τὸ,ὁ
7771,51.1,κρίμα,κρίμα
7772,51.1,πρόδηλον,πρόδηλος
7773,51.1,ἐγενήθη,γίγνομαι
7774,51.2,κατέβησαν,καταβαίνω
7775,51.2,γὰρ,γάρ
7776,51.2,εἰς,εἰς
7777,51.2,ᾅδου,ᾅδης
7778,51.2,ζῶντες,ζάω
7779,51.2,καὶ,καί
7780,51.2,θάνατος,θάνατος
7781,51.2,ποιμανεῖ,
7782,51.2,αὐτούς,αὐτός
7783,51.2,Φαραὼ,
7784,51.2,καὶ,καί
7785,51.2,ἡ,ὁ
7786,51.2,στρατιὰ,
7787,51.2,αὐτοῦ,
7788,51.2,καὶ,καί
7789,51.2,πάντες,πᾶς
7790,51.2,οἱ,
7791,51.2,ἡγούμενοι,ἡγέομαι
7792,51.2,Αἰγύπτου,Αἴγυπτος
7793,51.2,τά,
7794,51.2,τε,τε
7795,51.2,ἅρματα,ἅρμα
7796,51.2,καὶ,καί
7797,51.2,οἱ,
7798,51.2,ἀνάβαται,
7799,51.2,αὐτῶν,αὐτός
7800,51.2,οὐ,οὐ
7801,51.2,δι’,
7802,51.2,ἄλλην,ἄλλος
7803,51.2,τινὰ,τις
7804,51.2,αἰτίαν,
7805,51.2,ἐβυθίσθησαν,βυθίζω
7806,51.2,εἰς,εἰς
7807,51.2,θάλασσαν,θάλασσα
7808,51.3,ἐρυθρὰν,ἐρυθρός
7809,51.3,καὶ,καί
7810,51.3,ἀπώλοντο,ἀπόλλυμι
7811,51.3,ἀλλὰ,ἀλλά
7812,51.3,διὰ,διά
7813,51.3,τὸ,ὁ
7814,51.3,σκληρυνθῆναι,σκληρύνω
7815,51.3,αὐτῶν,αὐτός
7816,51.3,τὰς,ὁ
7817,51.3,ἀσυνέτους,ἀσύνετος
7818,51.3,καρδίας,
7819,51.3,μετὰ,μετά
7820,51.3,τὸ,ὁ
7821,51.3,γενέσθαι,γίγνομαι
7822,51.3,τὰ,
7823,51.3,σημεῖα,σημεῖον
7824,51.3,καὶ,καί
7825,51.3,τὰ,
7826,51.3,τέρατα,τέρας
7827,51.3,ἐν,
7828,51.3,γῇ,
7829,51.3,Αἰγύπτου,Αἴγυπτος
7830,51.3,διὰ,διά
7831,51.3,τοῦ,
7832,51.3,θεράποντος,θεράπων
7833,51.3,τοῦ,
7834,51.3,θεοῦ,
7835,51.3,Μωϋσέως,
7836,51.3,Ἀπροσδεής,ἀπροσδεής
7837,51.3,ἀδελφοί,ἀδελφός
7838,51.3,ὁ,ὁ
7839,51.3,δεσπότης,
7840,51.4,ὑπάρχει,ὑπάρχω
7841,51.4,τῶν,ὁ
7842,51.4,ἁπάντων,ἅπας
7843,51.4,οὐδὲν,οὐδείς
7844,51.4,οὐδενὸς,οὐδείς
7845,51.4,χρῄζει,χρῄζω
7846,51.4,εἰ,εἰ
7847,51.4,μὴ,μή
7848,51.4,τὸ,ὁ
7849,51.4,ἐξομολογεῖσθαι,ἐξομολογέομαι
7850,51.5,αὐτῷ,αὐτός
7851,51.5,φησὶν,φημί
7852,51.5,γὰρ,γάρ
7853,51.5,ὁ,ὁ
7854,51.5,ἐκλεκτὸς,ἐκλεκτός
7855,51.5,Δαυείδ,
7856,51.5,Ἐξομολογήσομαι,ἐξομολογέομαι
7857,51.5,τῷ,
7858,51.5,κυρίῳ,κύριος
7859,51.5,καὶ,καί
7860,51.5,ἀρέσει,
7861,51.5,αὐτῷ,αὐτός
7862,51.5,ὑπὲρ,ὑπέρ
7863,51.5,μόσχον,
7864,51.5,νέον,
7865,51.5,κέρατα,κέρας
7866,51.5,ἐκφέροντα,ἐκφέρω
7867,51.5,καὶ,καί
7868,51.5,ὁπλάς,ὁπλή
7869,51.5,ἰδέτωσαν,
7870,51.5,πτωχοὶ,πτωχός
7871,51.5,καὶ,καί
7872,51.5,εὐφρανθήτωσαν,εὐφραίνω
7873,51.5,καὶ,καί
7874,51.5,πάλιν,πάλιν
7875,51.5,λέγει,
7876,51.5,Θῦσον,
7877,51.5,τῷ,
7878,51.5,θεῷ,
7879,51.5,θυσίαν,θυσία
7880,51.5,αἰνέσεως,αἴνεσις
7881,51.5,καὶ,καί
7882,51.5,ἀπόδος,ἀποδίδωμι
7883,51.5,τῷ,
7884,51.5,ὑψίστῳ,ὕψιστος
7885,51.5,τὰς,ὁ
7886,51.5,εὐχάς,εὐχή
7887,51.5,σου,σύ
7888,51.5,καὶ,καί
7889,51.5,ἐπικάλεσαί,ἐπικαλέω
7890,51.5,με,ἐγώ
7891,51.5,ἐν,
7892,51.5,ἡμέρᾳ,
7893,51.5,θλίψεώς,θλῖψις
7894,51.5,σου,σύ
7895,51.5,καὶ,καί
7896,51.5,ἐξελοῦμαί,ἐξαιρέω
7897,51.5,σε,σύ
7898,51.5,καὶ,καί
7899,51.5,δοξάσεις,
7900,52.1,με,ἐγώ
7901,52.1,θυσία,θυσία
7902,52.1,γὰρ,γάρ
7903,52.1,τῷ,
7904,52.1,θεῷ,
7905,52.1,πνεῦμα,πνεῦμα
7906,52.1,συντετριμμένον,συντρίβω
7907,52.1,Ἐπίστασθε,
7908,52.1,γὰρ,γάρ
7909,52.1,καὶ,καί
7910,52.1,καλῶς,καλός
7911,52.1,ἐπίστασθε,
7912,52.1,τὰς,ὁ
7913,52.1,ἱερὰς,
7914,52.1,γραφάς,
7915,52.1,ἀγαπητοί,ἀγαπητός
7916,52.2,καὶ,καί
7917,52.2,ἐγκεκύφατε,ἐγκύπτω
7918,52.2,εἰς,εἰς
7919,52.2,τὰ,
7920,52.2,λόγια,
7921,52.2,τοῦ,
7922,52.2,θεοῦ,
7923,52.2,πρὸς,πρός
7924,52.2,ἀνάμνησιν,ἀνάμνησις
7925,52.2,οὖν,οὖν
7926,52.2,ταῦτα,οὗτος
7927,52.2,γράφομεν,γράφω
7928,52.2,Μωϋσέως,
7929,52.2,γὰρ,γάρ
7930,52.2,ἀναβάντος,ἀναβαίνω
7931,52.2,εἰς,εἰς
7932,52.2,τὸ,ὁ
7933,52.2,ὄρος,ὄρος
7934,52.2,καὶ,καί
7935,52.2,ποιήσαντος,ποιέω
7936,52.2,τεσσαράκοντα,τεσσαράκοντα
7937,52.2,ἡμέρας,
7938,52.2,καὶ,καί
7939,52.3,τεσσαράκοντα,τεσσαράκοντα
7940,52.3,νύκτας,νύξ
7941,52.3,ἐν,
7942,52.3,νηστείᾳ,νηστεία
7943,52.3,καὶ,καί
7944,52.3,ταπεινώσει,
7945,52.3,εἶπεν,εἶπον
7946,52.3,πρὸς,πρός
7947,52.3,αὐτὸν,αὐτός
7948,52.3,ὁ,ὁ
7949,52.3,θεός,θεός
7950,52.3,Κατάβηθι,
7951,52.3,τὸ,ὁ
7952,52.3,τάχος,τάχος
7953,52.3,ἐντεῦθεν,ἐντεῦθεν
7954,52.3,ὅτι,
7955,52.3,ἠνόμησεν,
7956,52.3,ὁ,ὁ
7957,52.3,λαός,λαός
7958,52.3,σου,σύ
7959,52.3,οὓς,ὅς
7960,52.3,ἐξήγαγες,ἐξάγω
7961,52.3,ἐκ,ἐκ
7962,52.3,γῆς,
7963,52.3,Αἰγύπτου,Αἴγυπτος
7964,52.4,παρέβησαν,παραβαίνω
7965,52.4,ταχὺ,ταχύς
7966,52.4,ἐκ,ἐκ
7967,52.4,τῆς,ὁ
7968,52.4,ὁδοῦ,
7969,52.4,ἧς,
7970,52.4,ἐνετείλω,ἐντέλλω
7971,52.4,αὐτοῖς,αὐτός
7972,53.1,ἐποίησαν,ποιέω
7973,53.1,ἑαυτοῖς,ἑαυτοῦ
7974,53.1,χωνεύματα,χώνευμα
7975,53.1,καὶ,καί
7976,53.1,εἶπεν,εἶπον
7977,53.1,κύριος,
7978,53.1,πρὸς,πρός
7979,53.1,αὐτόν,αὐτός
7980,53.1,Λελάληκα,λαλέω
7981,53.1,πρός,πρός
7982,53.1,σε,σύ
7983,53.1,ἅπαξ,ἅπαξ
7984,53.1,καὶ,καί
7985,53.1,δὶς,δίς
7986,53.1,λέγων,
7987,53.1,Ἑώρακα,ὁράω
7988,53.1,τὸν,ὁ
7989,53.1,λαὸν,λαός
7990,53.1,τοῦτον,οὗτος
7991,53.1,καὶ,καί
7992,53.1,ἰδού,ἰδού
7993,53.1,ἐστιν,εἰμί
7994,53.2,σκληροτράχηλος,σκληροτράχηλος
7995,53.2,ἔασόν,ἐάω
7996,53.2,με,ἐγώ
7997,53.2,ἐξολεθρεῦσαι,ἐξολεθρεύω
7998,53.2,αὐτούς,αὐτός
7999,53.2,καὶ,καί
8000,53.2,ἐξαλείψω,ἐξαλείφω
8001,53.2,τὸ,ὁ
8002,53.2,ὄνομα,ὄνομα
8003,53.2,αὐτῶν,αὐτός
8004,53.2,ὑποκάτωθεν,ὑποκάτωθεν
8005,53.2,τοῦ,
8006,53.2,οὐρανοῦ,
8007,53.2,καὶ,καί
8008,53.2,ποιήσω,ποιέω
8009,53.2,σε,σύ
8010,53.2,εἰς,εἰς
8011,53.2,ἔθνος,ἔθνος
8012,53.2,μέγα,μέγας
8013,53.2,καὶ,καί
8014,53.2,θαυμαστὸν,θαυμαστός
8015,53.2,καὶ,καί
8016,53.2,πολὺ,πολύς
8017,53.2,μᾶλλον,μᾶλλον
8018,53.2,ἢ,
8019,53.2,τοῦτο,οὗτος
8020,53.2,καὶ,καί
8021,53.2,εἶπεν,εἶπον
8022,53.2,Μωϋσῆς,
8023,53.2,Μηδαμῶς,
8024,53.2,κύριε,κύριος
8025,53.2,ἄφες,ἀφίημι
8026,53.2,τὴν,ὁ
8027,53.2,ἁμαρτίαν,ἁμαρτία
8028,53.2,τῷ,
8029,53.2,λαῷ,λαός
8030,53.2,τούτῳ,οὗτος
8031,53.2,ἢ,
8032,53.2,κἀμὲ,
8033,53.2,ἐξάλειψον,ἐξαλείφω
8034,53.2,ἐκ,ἐκ
8035,53.2,βίβλου,βίβλος
8036,53.2,ζώντων,ζάω
8037,53.2,ὢ,ὦ
8038,53.2,μεγάλης,μέγας
8039,53.2,ἀγάπης,
8040,53.2,ὢ,ὦ
8041,53.2,τελειότητος,τελειότης
8042,53.2,ἀνυπερβλήτου,ἀνυπέρβλητος
8043,53.3,παρρησιάζεται,παρρησιάζομαι
8044,53.3,θεράπων,
8045,53.3,πρὸς,πρός
8046,53.3,κύριον,
8047,53.3,αἰτεῖται,αἰτέω
8048,53.3,ἄφεσιν,ἄφεσις
8049,53.3,τῷ,
8050,53.3,πλήθει,
8051,53.3,ἢ,
8052,53.3,καὶ,καί
8053,53.3,ἑαυτὸν,ἑαυτοῦ
8054,53.3,ἐξαλειφθῆναι,ἐξαλείφω
8055,53.3,μετ’,
8056,53.3,αὐτῶν,αὐτός
8057,53.3,ἀξιοῖ,ἀξιόω
8058,53.3,Τίς,
8059,53.3,οὖν,οὖν
8060,53.3,ἐν,
8061,53.3,ὑμῖν,σύ
8062,53.3,γενναῖος,γενναῖος
8063,53.3,τίς,
8064,53.3,εὔσπλαγχνος,εὔσπλαγχνος
8065,53.3,τίς,
8066,53.3,πεπληροφορημένος,πληροφορέω
8067,53.3,ἀγάπης,
8068,53.3,εἰπάτω,εἶπον
8069,53.3,Εἰ,εἰ
8070,53.3,δι’,
8071,53.3,ἐμὲ,
8072,53.3,στάσις,στάσις
8073,53.3,καὶ,καί
8074,53.3,ἔρις,ἔρις
8075,53.3,καὶ,καί
8076,53.3,σχίσματα,σχίσμα
8077,53.3,ἐκχωρῶ,ἐκχωρέω
8078,53.3,ἄπειμι,
8079,53.3,οὗ,
8080,53.3,ἐὰν,ἐάν
8081,53.3,βούλησθε,βούλομαι
8082,53.4,καὶ,καί
8083,53.4,ποιῶ,
8084,53.4,τὰ,
8085,53.4,προστασσόμενα,
8086,53.4,ὑπὸ,ὑπό
8087,53.4,τοῦ,
8088,53.4,πλήθους,πλῆθος
8089,53.4,μόνον,μόνος
8090,53.4,τὸ,ὁ
8091,53.4,ποίμνιον,
8092,53.4,τοῦ,
8093,53.4,Χριστοῦ,χριστός
8094,53.4,εἰρηνευέτω,εἰρηνεύω
8095,53.4,μετὰ,μετά
8096,53.4,τῶν,ὁ
8097,53.4,καθεσταμένων,καθίστημι
8098,53.5,πρεσβυτέρων,πρέσβυς
8099,53.5,τοῦτο,οὗτος
8100,53.5,ὁ,ὁ
8101,53.5,ποιήσας,ποιέω
8102,53.5,ἑαυτῷ,ἑαυτοῦ
8103,53.5,μέγα,μέγας
8104,53.5,κλέος,κλέος
8105,53.5,ἐν,
8106,53.5,Χριστῷ,χριστός
8107,53.5,περιποιήσεται,περιποιέω
8108,53.5,καὶ,καί
8109,53.5,πᾶς,πᾶς
8110,53.5,τόπος,τόπος
8111,53.5,δέξεται,
8112,53.5,αὐτόν,αὐτός
8113,53.5,τοῦ,
8114,53.5,γὰρ,γάρ
8115,53.5,κυρίου,
8116,53.5,ἡ,ὁ
8117,53.5,γῆ,
8118,53.5,καὶ,καί
8119,53.5,τὸ,ὁ
8120,53.5,πλήρωμα,πλήρωμα
8121,53.5,αὐτῆς,αὐτός
8122,53.5,ταῦτα,οὗτος
8123,53.5,οἱ,
8124,54.1,πολιτευόμενοι,πολιτεύω
8125,54.1,τὴν,ὁ
8126,54.1,ἀμεταμέλητον,ἀμεταμέλητος
8127,54.1,πολιτείαν,πολιτεία
8128,54.1,τοῦ,
8129,54.1,θεοῦ,
8130,54.1,ἐποίησαν,ποιέω
8131,54.1,καὶ,καί
8132,54.1,ποιήσουσιν,ποιέω
8133,54.2,Ἵνα,ἵνα
8134,54.2,δὲ,δέ
8135,54.2,καὶ,καί
8136,54.2,ὑποδείγματα,ὑπόδειγμα
8137,54.2,ἐθνῶν,ἔθνος
8138,54.2,ἐνέγκωμεν,φέρω
8139,54.2,πολλοὶ,πολύς
8140,54.2,βασιλεῖς,βασιλεύς
8141,54.2,καὶ,καί
8142,54.2,ἡγούμενοι,ἡγέομαι
8143,54.2,λοιμικοῦ,λοιμικός
8144,54.2,τινος,τις
8145,54.2,ἐνστάντος,ἐνίστημι
8146,54.2,καιροῦ,
8147,54.2,χρησμοδοτηθέντες,χρησμοδοτέω
8148,54.2,παρέδωκαν,παραδίδωμι
8149,54.2,ἑαυτοὺς,ἑαυτοῦ
8150,54.2,εἰς,εἰς
8151,54.2,θάνατον,θάνατος
8152,54.2,ἵνα,ἵνα
8153,54.2,ῥύσωνται,ῥύομαι
8154,54.2,διὰ,διά
8155,54.2,τοῦ,
8156,54.2,ἑαυτῶν,ἑαυτοῦ
8157,54.2,αἵματος,αἷμα
8158,54.2,τοὺς,ὁ
8159,54.3,πολίτας,πολίτης
8160,54.3,πολλοὶ,πολύς
8161,54.3,ἐξεχώρησαν,ἐκχωρέω
8162,54.3,ἰδίων,
8163,54.3,πόλεων,
8164,54.3,ἵνα,ἵνα
8165,54.3,μὴ,μή
8166,54.3,στασιάζωσιν,στασιάζω
8167,54.3,ἐπὶ,ἐπί
8168,54.3,πλεῖον,
8169,54.3,ἐπιστάμεθα,
8170,54.3,πολλοὺς,πολύς
8171,54.3,ἐν,
8172,54.3,ἡμῖν,ἐγώ
8173,54.3,παραδεδωκότας,παραδίδωμι
8174,54.3,ἑαυτοὺς,ἑαυτοῦ
8175,54.3,εἰς,εἰς
8176,54.4,δεσμά,δεσμός
8177,54.4,ὅπως,ὅπως
8178,54.4,ἑτέρους,ἕτερος
8179,54.4,λυτρώσονται,λυτρόω
8180,54.4,πολλοὶ,πολύς
8181,54.4,ἑαυτοὺς,ἑαυτοῦ
8182,54.4,παρέδωκαν,παραδίδωμι
8183,54.4,εἰς,εἰς
8184,54.4,δουλείαν,
8185,54.4,καὶ,καί
8186,54.4,λαβόντες,λαμβάνω
8187,55.1,τὰς,ὁ
8188,55.1,τιμὰς,τιμή
8189,55.1,αὐτῶν,αὐτός
8190,55.1,ἑτέρους,ἕτερος
8191,55.1,ἐψώμισαν,ψωμίζω
8192,55.1,πολλαὶ,πολύς
8193,55.1,γυναῖκες,γυνή
8194,55.1,ἐνδυναμωθεῖσαι,ἐνδυναμόω
8195,55.1,διὰ,διά
8196,55.1,τῆς,ὁ
8197,55.1,χάριτος,
8198,55.1,τοῦ,
8199,55.1,θεοῦ,
8200,55.1,ἐπετελέσαντο,ἐπιτελέω
8201,55.1,πολλὰ,πολύς
8202,55.1,ἀνδρεῖα,
8203,55.1,Ἰουδὶθ,
8204,55.1,ἡ,ὁ
8205,55.1,μακαρία,
8206,55.1,ἐν,
8207,55.1,συγκλεισμῷ,συγκλεισμός
8208,55.1,οὔσης,εἰμί
8209,55.1,τῆς,ὁ
8210,55.1,πόλεως,πόλις
8211,55.1,ᾐτήσατο,αἰτέω
8212,55.1,παρὰ,
8213,55.1,τῶν,ὁ
8214,55.1,πρεσβυτέρων,πρέσβυς
8215,55.1,ἐαθῆναι,ἐάω
8216,55.1,αὐτὴν,αὐτός
8217,55.1,ἐξελθεῖν,ἐξέρχομαι
8218,55.1,εἰς,εἰς
8219,55.1,τὴν,ὁ
8220,55.1,παρεμβολὴν,παρεμβολή
8221,55.1,τῶν,ὁ
8222,55.1,ἀλλοφύλων,ἀλλόφυλος
8223,55.1,παραδοῦσα,
8224,55.1,οὖν,οὖν
8225,55.2,ἑαυτὴν,ἑαυτοῦ
8226,55.2,τῷ,
8227,55.2,κινδύνῳ,κίνδυνος
8228,55.2,ἐξῆλθεν,ἐξέρχομαι
8229,55.2,δι’,
8230,55.2,ἀγάπην,
8231,55.2,τῆς,ὁ
8232,55.2,πατρίδος,πατρίς
8233,55.2,καὶ,καί
8234,55.2,τοῦ,
8235,55.2,λαοῦ,λαός
8236,55.2,τοῦ,
8237,55.2,ὄντος,εἰμί
8238,55.2,ἐν,
8239,55.2,συγκλεισμῷ,συγκλεισμός
8240,55.2,καὶ,καί
8241,55.2,παρέδωκεν,παραδίδωμι
8242,55.2,κύριος,
8243,55.2,Ὀλοφέρνην,
8244,55.2,ἐν,
8245,55.2,χειρὶ,
8246,55.2,θηλείας,θῆλυς
8247,55.2,οὐχ,οὐ
8248,55.2,ἧττον,ἥσσων
8249,55.2,καὶ,καί
8250,55.2,ἡ,ὁ
8251,55.2,τελεία,τέλειος
8252,55.2,κατὰ,κατά
8253,55.2,πίστιν,πίστις
8254,55.2,Ἐσθὴρ,
8255,55.2,κινδύνῳ,κίνδυνος
8256,55.3,ἑαυτὴν,ἑαυτοῦ
8257,55.3,παρέβαλεν,παραβάλλω
8258,55.3,ἵνα,ἵνα
8259,55.3,τὸ,ὁ
8260,55.3,ἔθνος,ἔθνος
8261,55.3,τοῦ,
8262,55.3,Ἰσραὴλ,
8263,55.3,μέλλον,μέλλω
8264,55.3,ἀπολέσθαι,ἀπόλλυμι
8265,55.3,ῥύσηται,
8266,55.3,διὰ,διά
8267,55.3,γὰρ,γάρ
8268,55.3,τῆς,ὁ
8269,55.3,νηστείας,νηστεία
8270,55.4,καὶ,καί
8271,55.4,τῆς,ὁ
8272,55.4,ταπεινώσεως,ταπείνωσις
8273,55.4,αὐτῆς,αὐτός
8274,55.4,ἠξίωσεν,
8275,55.4,τὸν,ὁ
8276,55.4,παντεπόπτην,παντεπόπτης
8277,55.4,δεσπότην,δεσπότης
8278,55.4,τῶν,ὁ
8279,55.4,αἰώνων,αἰών
8280,55.4,ὃς,
8281,55.4,ἰδὼν,εἶδον
8282,55.4,τὸ,ὁ
8283,55.4,ταπεινὸν,ταπεινός
8284,55.4,τῆς,ὁ
8285,55.4,ψυχῆς,
8286,55.4,αὐτῆς,αὐτός
8287,55.4,ἐρύσατο,
8288,55.4,τὸν,ὁ
8289,55.4,λαόν,λαός
8290,55.4,ὧν,ὅς
8291,55.4,χάριν,χάρις
8292,55.5,ἐκινδύνευσεν,κινδυνεύω
8293,55.5,Καὶ,καί
8294,55.5,ἡμεῖς,ἐγώ
8295,55.5,οὖν,οὖν
8296,55.5,ἐντύχωμεν,ἐντυγχάνω
8297,55.5,περὶ,περί
8298,55.5,τῶν,ὁ
8299,55.5,ἔν,
8300,55.5,τινι,τις
8301,55.5,παραπτώματι,παράπτωμα
8302,55.5,ὑπαρχόντων,ὑπάρχω
8303,55.5,ὅπως,ὅπως
8304,55.5,δοθῇ,δίδωμι
8305,55.5,αὐτοῖς,αὐτός
8306,55.5,ἐπιείκεια,ἐπιείκεια
8307,55.5,καὶ,καί
8308,55.5,ταπεινοφροσύνη,ταπεινοφροσύνη
8309,55.5,εἰς,εἰς
8310,55.5,τὸ,ὁ
8311,55.5,εἶξαι,εἴκω
8312,55.5,αὐτοὺς,αὐτός
8313,55.5,μὴ,μή
8314,55.6,ἡμῖν,ἐγώ
8315,55.6,ἀλλὰ,ἀλλά
8316,55.6,τῷ,
8317,55.6,θελήματι,θέλημα
8318,55.6,τοῦ,
8319,55.6,θεοῦ,
8320,55.6,οὕτως,οὕτως
8321,55.6,γὰρ,γάρ
8322,55.6,ἔσται,εἰμί
8323,55.6,αὐτοῖς,αὐτός
8324,55.6,ἔγκαρπος,ἔγκαρπος
8325,55.6,καὶ,καί
8326,55.6,τελεία,τέλειος
8327,55.6,ἡ,ὁ
8328,55.6,πρὸς,πρός
8329,55.6,τὸν,ὁ
8330,55.6,θεὸν,θεός
8331,55.6,καὶ,καί
8332,55.6,τοὺς,ὁ
8333,55.6,ἁγίους,ἅγιος
8334,55.6,μετ’,
8335,55.6,οἰκτιρμῶν,οἰκτιρμός
8336,55.6,μνεία,μνεία
8337,55.6,ἀναλάβωμεν,ἀναλαμβάνω
8338,55.6,παιδείαν,παιδεία
8339,55.6,ἐφ’,
8340,55.6,ᾗ,
8341,55.6,οὐδεὶς,οὐδείς
8342,55.6,ὀφείλει,
8343,55.6,ἀγανακτεῖν,ἀγανακτέω
8344,55.6,ἀγαπητοί,ἀγαπητός
8345,55.6,ἡ,ὁ
8346,55.6,νουθέτησις,νουθέτησις
8347,55.6,ἣν,ὅς
8348,55.6,ποιούμεθα,
8349,55.6,εἰς,εἰς
8350,55.6,ἀλλήλους,ἀλλήλων
8351,55.6,καλή,καλός
8352,55.6,ἐστιν,εἰμί
8353,55.6,καὶ,καί
8354,55.6,ὑπεράγαν,ὑπέρ
8355,55.6,ὠφέλιμος,ὠφέλιμος
8356,55.6,κολλᾷ,κολλάω
8357,55.6,γὰρ,γάρ
8358,55.6,ἡμᾶς,
8359,55.6,τῷ,
8360,55.6,θελήματι,θέλημα
8361,56.1,τοῦ,
8362,56.1,θεοῦ,
8363,56.1,οὕτως,οὕτως
8364,56.1,γάρ,γάρ
8365,56.1,φησιν,φημί
8366,56.1,ὁ,ὁ
8367,56.1,ἅγιος,
8368,56.1,λόγος,λόγος
8369,56.1,Παιδεύων,παιδεύω
8370,56.1,ἐπαίδευσέν,παιδεύω
8371,56.1,με,ἐγώ
8372,56.1,ὁ,ὁ
8373,56.1,κύριος,
8374,56.1,καὶ,καί
8375,56.1,τῷ,
8376,56.1,θανάτῳ,θάνατος
8377,56.1,οὐ,οὐ
8378,56.1,παρέδωκέν,παραδίδωμι
8379,56.1,με,ἐγώ
8380,56.1,ὃν,ὅς
8381,56.1,γὰρ,γάρ
8382,56.1,ἀγαπᾷ,
8383,56.1,κύριος,
8384,56.1,παιδεύει,παιδεύω
8385,56.1,μαστιγοῖ,μαστιγόω
8386,56.1,δὲ,δέ
8387,56.1,πάντα,πᾶς
8388,56.1,υἱὸν,υἱός
8389,56.1,ὃν,ὅς
8390,56.1,παραδέχεται,παραδέχομαι
8391,56.1,Παιδεύσει,
8392,56.1,με,ἐγώ
8393,56.1,γάρ,γάρ
8394,56.1,φησίν,φημί
8395,56.1,δίκαιος,δίκαιος
8396,56.1,ἐν,
8397,56.1,ἐλέει,
8398,56.1,καὶ,καί
8399,56.1,ἐλέγξει,
8400,56.1,με,ἐγώ
8401,56.1,ἔλαιον,
8402,56.1,δὲ,δέ
8403,56.1,ἁμαρτωλῶν,
8404,56.1,μὴ,μή
8405,56.1,λιπανάτω,
8406,56.2,τὴν,ὁ
8407,56.2,κεφαλήν,κεφαλή
8408,56.2,μου,ἐγώ
8409,56.2,καὶ,καί
8410,56.2,πάλιν,πάλιν
8411,56.2,λέγει,
8412,56.2,Μακάριος,
8413,56.2,ἄνθρωπος,ἄνθρωπος
8414,56.2,ὃν,ὅς
8415,56.2,ἤλεγξεν,ἐλέγχω
8416,56.2,ὁ,ὁ
8417,56.2,κύριος,
8418,56.2,νουθέτημα,νουθέτημα
8419,56.2,δὲ,δέ
8420,56.2,παντοκράτορος,παντοκράτωρ
8421,56.2,μὴ,μή
8422,56.2,ἀπαναίνου,ἀπαναίνομαι
8423,56.2,αὐτὸς,αὐτός
8424,56.2,γὰρ,γάρ
8425,56.2,ἀλγεῖν,ἀλγέω
8426,56.2,ποιεῖ,ποιέω
8427,56.2,καὶ,καί
8428,56.2,πάλιν,πάλιν
8429,56.2,ἀποκαθίστησιν,
8430,56.2,ἔπαισεν,
8431,56.3,καὶ,καί
8432,56.3,αἱ,ὁ
8433,56.3,χεῖρες,χείρ
8434,56.3,αὐτοῦ,
8435,56.3,ἰάσαντο,
8436,56.3,ἑξάκις,ἑξάκις
8437,56.3,ἐξ,ἐκ
8438,56.3,ἀναγκῶν,
8439,56.3,ἐξελεῖταί,ἐξαιρέω
8440,56.3,σε,σύ
8441,56.3,ἐν,
8442,56.3,δὲ,δέ
8443,56.3,τῷ,
8444,56.3,ἑβδόμῳ,ἕβδομος
8445,56.3,οὐχ,οὐ
8446,56.3,ἅψεταί,ἅπτω
8447,56.3,σου,σύ
8448,56.3,κακόν,κακός
8449,56.4,ἐν,
8450,56.4,λιμῷ,λιμός
8451,56.4,ῥύσεταί,ῥύομαι
8452,56.4,σε,σύ
8453,56.4,ἐκ,ἐκ
8454,56.4,θανάτου,
8455,56.4,ἐν,
8456,56.4,πολέμῳ,πόλεμος
8457,56.4,δὲ,δέ
8458,56.4,ἐκ,ἐκ
8459,56.4,χειρὸς,χείρ
8460,56.4,σιδήρου,
8461,56.4,λύσει,
8462,56.5,σε,σύ
8463,56.5,καὶ,καί
8464,56.5,ἀπὸ,ἀπό
8465,56.5,μάστιγος,μάστιξ
8466,56.5,γλώσσης,γλῶσσα
8467,56.5,σε,σύ
8468,56.5,κρύψει,
8469,56.5,καὶ,καί
8470,56.5,οὐ,οὐ
8471,56.5,μὴ,μή
8472,56.5,φοβηθήσῃ,φοβέω
8473,56.5,κακῶν,
8474,56.5,ἐπερχομένων,ἐπέρχομαι
8475,56.5,ἀδίκων,ἄδικος
8476,56.5,καὶ,καί
8477,56.5,ἀνόμων,ἄνομος
8478,56.5,καταγελάσῃ,καταγελάω
